estado;sigla;regiao;cidade;populacao;pib;pib_percapita
MINAS GERAIS;MG;SUDESTE;BALDIM;8582;67873.515625;7908.81982422
MINAS GERAIS;MG;SUDESTE;SÃO JOAQUIM DE BICAS;23986;308069.5;12843.71972656
MINAS GERAIS;MG;SUDESTE;ICARAÍ DE MINAS;10934;44507.5625;4070.57006836
MINAS GERAIS;MG;SUDESTE;SANTANA DO JACARÉ;4716;34777.21484375;7374.29980469
MINAS GERAIS;MG;SUDESTE;LAMIM;3654;16759.16015625;4586.52001953
MINAS GERAIS;MG;SUDESTE;PERIQUITO;7161;42513.58984375;5936.81982422
MINAS GERAIS;MG;SUDESTE;SÃO SEBASTIÃO DO MARANHÃO;12099;43979.26953125;3634.94995117
MINAS GERAIS;MG;SUDESTE;PAI PEDRO;6217;26079.7265625;4194.91015625
MINAS GERAIS;MG;SUDESTE;CAMPESTRE;20854;193952.3125;9300.48046875
MINAS GERAIS;MG;SUDESTE;BERILO;13717;55482.6015625;4044.81005859
MINAS GERAIS;MG;SUDESTE;JUVENÍLIA;6321;28661.23828125;4534.29003906
MINAS GERAIS;MG;SUDESTE;MIRADOURO;10648;148854.140625;13979.54003906
MINAS GERAIS;MG;SUDESTE;UBÁ;99708;1088261.375;10914.48046875
MINAS GERAIS;MG;SUDESTE;PAINS;8476;127580.828125;15052.00976562
MINAS GERAIS;MG;SUDESTE;CARANGOLA;33182;236816.796875;7136.91015625
MINAS GERAIS;MG;SUDESTE;CAMPOS ALTOS;13719;186775.015625;13614.33007812
MINAS GERAIS;MG;SUDESTE;BOM JARDIM DE MINAS;6657;45720.21484375;6867.99023438
MINAS GERAIS;MG;SUDESTE;SÃO SEBASTIÃO DA VARGEM ALEGRE;2877;26006.234375;9039.36035156
MINAS GERAIS;MG;SUDESTE;BONFINÓPOLIS DE MINAS;5869;98593.671875;16799.06054688
MINAS GERAIS;MG;SUDESTE;ESMERALDAS;59408;291246.0;4902.47021484
MINAS GERAIS;MG;SUDESTE;MANHUMIRIM;20934;211587.421875;10107.36035156
MINAS GERAIS;MG;SUDESTE;CARNEIRINHO;9143;168376.484375;18415.890625
MINAS GERAIS;MG;SUDESTE;SANTA MARIA DE ITABIRA;10821;70246.2734375;6491.66015625
MINAS GERAIS;MG;SUDESTE;INCONFIDENTES;7692;46791.9375;6083.20019531
MINAS GERAIS;MG;SUDESTE;PORTO FIRME;10989;45180.23828125;4111.41015625
MINAS GERAIS;MG;SUDESTE;CÔNEGO MARINHO;6440;25874.4921875;4017.7800293
MINAS GERAIS;MG;SUDESTE;JEQUITIBÁ;5756;50035.23828125;8692.70996094
MINAS GERAIS;MG;SUDESTE;LAGOA DOURADA;12265;93541.875;7626.72998047
MINAS GERAIS;MG;SUDESTE;PIUMHI;32580;486778.3125;14941.01953125
MINAS GERAIS;MG;SUDESTE;MONTE SANTO DE MINAS;20536;229405.0;11170.87011719
MINAS GERAIS;MG;SUDESTE;ARAÇUAÍ;37388;170642.765625;4564.10986328
MINAS GERAIS;MG;SUDESTE;CAMANDUCAIA;20160;217757.765625;10801.48046875
MINAS GERAIS;MG;SUDESTE;INIMUTABA;6713;42911.7265625;6392.33007812
MINAS GERAIS;MG;SUDESTE;SÃO JOSÉ DO MANTIMENTO;2579;16619.5234375;6444.16992188
MINAS GERAIS;MG;SUDESTE;CONCEIÇÃO DA APARECIDA;10771;112542.40625;10448.65039062
MINAS GERAIS;MG;SUDESTE;PRATA;26857;428143.34375;15941.58984375
MINAS GERAIS;MG;SUDESTE;NAQUE;6154;29156.40820312;4737.79980469
MINAS GERAIS;MG;SUDESTE;PADRE PARAÍSO;18891;71393.78125;3779.25
MINAS GERAIS;MG;SUDESTE;VEREDINHA;6045;23984.67578125;3967.68994141
MINAS GERAIS;MG;SUDESTE;SENADOR FIRMINO;7361;38337.6640625;5208.20996094
MINAS GERAIS;MG;SUDESTE;PRESIDENTE KUBITSCHEK;3085;13797.65917969;4472.5
MINAS GERAIS;MG;SUDESTE;MARTINS SOARES;6715;59090.81640625;8799.8203125
MINAS GERAIS;MG;SUDESTE;SÃO JOSÉ DO JACURI;7234;32980.9609375;4559.16015625
MINAS GERAIS;MG;SUDESTE;JOÃO MONLEVADE;75320;1316052.375;17472.81054688
MINAS GERAIS;MG;SUDESTE;DIOGO DE VASCONCELOS;4066;19452.35351562;4784.14990234
MINAS GERAIS;MG;SUDESTE;CANAÃ;4795;28926.7109375;6032.68017578
MINAS GERAIS;MG;SUDESTE;ROSÁRIO DA LIMEIRA;4362;23792.85742188;5454.58007812
MINAS GERAIS;MG;SUDESTE;CONGONHAS;48723;879759.625;18056.34960938
MINAS GERAIS;MG;SUDESTE;UBAÍ;12499;50889.91015625;4071.52001953
MINAS GERAIS;MG;SUDESTE;ITUMIRIM;6667;38055.9140625;5708.10009766
MINAS GERAIS;MG;SUDESTE;TIROS;7626;92011.21875;12065.45996094
MINAS GERAIS;MG;SUDESTE;CAPELINHA;34634;206330.90625;5957.47021484
MINAS GERAIS;MG;SUDESTE;MONTE BELO;12852;143298.65625;11149.91015625
MINAS GERAIS;MG;SUDESTE;VAZANTE;20042;268169.0625;13380.36035156
MINAS GERAIS;MG;SUDESTE;VESPASIANO;101846;1101311.25;10813.5
MINAS GERAIS;MG;SUDESTE;DORES DO INDAIÁ;14366;117550.2890625;8182.52978516
MINAS GERAIS;MG;SUDESTE;PEDRINÓPOLIS;3586;69273.6015625;19317.7890625
MINAS GERAIS;MG;SUDESTE;LUISLÂNDIA;6727;29451.74609375;4378.14013672
MINAS GERAIS;MG;SUDESTE;TRÊS PONTAS;54149;539718.125;9967.28027344
MINAS GERAIS;MG;SUDESTE;SÃO BENTO ABADE;4715;34052.71875;7222.20996094
MINAS GERAIS;MG;SUDESTE;IBIRACATU;5936;25364.18359375;4272.93994141
MINAS GERAIS;MG;SUDESTE;CAPUTIRA;9157;45615.8046875;4981.52001953
MINAS GERAIS;MG;SUDESTE;SALTO DA DIVISA;7157;44903.0625;6274.00976562
MINAS GERAIS;MG;SUDESTE;BONITO DE MINAS;9315;31324.53125;3362.81005859
MINAS GERAIS;MG;SUDESTE;BIAS FORTES;3881;23784.84375;6128.52978516
MINAS GERAIS;MG;SUDESTE;GRÃO MOGOL;15177;205323.984375;13528.62988281
MINAS GERAIS;MG;SUDESTE;INDAIABIRA;7748;32595.18554688;4206.91992188
MINAS GERAIS;MG;SUDESTE;SÃO FRANCISCO;55141;224811.046875;4077.02001953
MINAS GERAIS;MG;SUDESTE;BUGRE;4095;21976.33789062;5366.62988281
MINAS GERAIS;MG;SUDESTE;ACAIACA;4234;21347.22460938;5041.85986328
MINAS GERAIS;MG;SUDESTE;CRISÓLITA;5941;35403.859375;5959.24023438
MINAS GERAIS;MG;SUDESTE;CHAPADA DO NORTE;16025;50991.1015625;3181.9699707
MINAS GERAIS;MG;SUDESTE;JOAQUIM FELÍCIO;4086;27933.33398438;6836.35009766
MINAS GERAIS;MG;SUDESTE;PRESIDENTE BERNARDES;5853;24753.921875;4229.27001953
MINAS GERAIS;MG;SUDESTE;CURVELO;75051;662872.6875;8832.29980469
MINAS GERAIS;MG;SUDESTE;TOLEDO;6038;48271.5390625;7994.62011719
MINAS GERAIS;MG;SUDESTE;FORMOSO;6857;113525.6953125;16556.1796875
MINAS GERAIS;MG;SUDESTE;LAGOA GRANDE;9216;113999.140625;12369.70019531
MINAS GERAIS;MG;SUDESTE;SÃO THOMÉ DAS LETRAS;6943;48432.0078125;6975.66015625
MINAS GERAIS;MG;SUDESTE;TIRADENTES;6966;64479.90625;9256.37011719
MINAS GERAIS;MG;SUDESTE;SENHORA DO PORTO;3635;17524.14453125;4820.95019531
MINAS GERAIS;MG;SUDESTE;SERRO;21525;112299.921875;5217.18994141
MINAS GERAIS;MG;SUDESTE;PERDIZES;14786;429893.15625;29074.33984375
MINAS GERAIS;MG;SUDESTE;CATAGUASES;70507;769552.625;10914.55957031
MINAS GERAIS;MG;SUDESTE;MOEMA;7041;45288.83984375;6432.16015625
MINAS GERAIS;MG;SUDESTE;PEDRAS DE MARIA DA CRUZ;11877;51514.1640625;4337.29980469
MINAS GERAIS;MG;SUDESTE;POCRANE;8790;54929.03515625;6249.04003906
MINAS GERAIS;MG;SUDESTE;PONTO CHIQUE;4282;24598.26367188;5744.56982422
MINAS GERAIS;MG;SUDESTE;DONA EUSÉBIA;5808;36815.05859375;6338.68017578
MINAS GERAIS;MG;SUDESTE;CONCEIÇÃO DAS PEDRAS;2821;25393.54296875;9001.61035156
MINAS GERAIS;MG;SUDESTE;PARAOPEBA;23410;236121.328125;10086.33984375
MINAS GERAIS;MG;SUDESTE;VARGEM ALEGRE;6829;33510.38671875;4907.06982422
MINAS GERAIS;MG;SUDESTE;CACHOEIRA DOURADA;2595;40279.03515625;15521.79003906
MINAS GERAIS;MG;SUDESTE;QUELUZITO;1896;17999.01757812;9493.15039062
MINAS GERAIS;MG;SUDESTE;ENTRE FOLHAS;5065;25430.3046875;5020.79003906
MINAS GERAIS;MG;SUDESTE;CÓRREGO NOVO;3138;25320.98632812;8069.14990234
MINAS GERAIS;MG;SUDESTE;SÃO TOMÁS DE AQUINO;7073;73356.8828125;10371.40039062
MINAS GERAIS;MG;SUDESTE;SÃO VICENTE DE MINAS;6525;66454.578125;10184.61035156
MINAS GERAIS;MG;SUDESTE;SÃO JOÃO DA LAGOA;4971;26698.18359375;5370.79003906
MINAS GERAIS;MG;SUDESTE;PINTÓPOLIS;8183;33054.35546875;4039.38989258
MINAS GERAIS;MG;SUDESTE;OLHOS-D'ÁGUA;5338;34833.42578125;6525.56005859
MINAS GERAIS;MG;SUDESTE;SANTO ANTÔNIO DO RIO ABAIXO;1794;10686.73730469;5956.93017578
MINAS GERAIS;MG;SUDESTE;CRUCILÂNDIA;4776;30083.95507812;6298.99023438
MINAS GERAIS;MG;SUDESTE;CONQUISTA;6922;112857.84375;16304.21972656
MINAS GERAIS;MG;SUDESTE;PAPAGAIOS;15384;129022.25;8386.78027344
MINAS GERAIS;MG;SUDESTE;ITAMARANDIBA;33581;178886.46875;5327.00976562
MINAS GERAIS;MG;SUDESTE;LUMINÁRIAS;5527;42973.390625;7775.16992188
MINAS GERAIS;MG;SUDESTE;CAETÉ;41043;233092.5625;5679.22998047
MINAS GERAIS;MG;SUDESTE;RESSAQUINHA;4732;86299.8359375;18237.5
MINAS GERAIS;MG;SUDESTE;SENADOR MODESTINO GONÇALVES;5105;24275.17382812;4755.18017578
MINAS GERAIS;MG;SUDESTE;PRADOS;8560;55671.82421875;6503.72021484
MINAS GERAIS;MG;SUDESTE;MATA VERDE;7802;33237.796875;4260.16015625
MINAS GERAIS;MG;SUDESTE;SÃO GONÇALO DO RIO ABAIXO;9738;575518.5625;59100.28125
MINAS GERAIS;MG;SUDESTE;ARCEBURGO;8253;258312.09375;31299.1796875
MINAS GERAIS;MG;SUDESTE;PEDRO TEIXEIRA;1680;11495.64648438;6842.64990234
MINAS GERAIS;MG;SUDESTE;SERRANIA;7584;74084.8203125;9768.5703125
MINAS GERAIS;MG;SUDESTE;MARAVILHAS;7224;72362.625;10016.96972656
MINAS GERAIS;MG;SUDESTE;FARIA LEMOS;3734;30319.06054688;8119.72998047
MINAS GERAIS;MG;SUDESTE;SANTO ANTÔNIO DO MONTE;25899;219847.546875;8488.65039062
MINAS GERAIS;MG;SUDESTE;BORDA DA MATA;15507;123114.4453125;7939.27978516
MINAS GERAIS;MG;SUDESTE;SÃO JOSÉ DO GOIABAL;5743;29155.28125;5076.66015625
MINAS GERAIS;MG;SUDESTE;ITAPEVA;8073;97032.3515625;12019.37011719
MINAS GERAIS;MG;SUDESTE;ITAVERAVA;5749;26352.10742188;4583.77001953
MINAS GERAIS;MG;SUDESTE;SANTO ANTÔNIO DO ITAMBÉ;4651;21903.0703125;4709.31982422
MINAS GERAIS;MG;SUDESTE;DOM SILVÉRIO;5475;35067.38671875;6405.0
MINAS GERAIS;MG;SUDESTE;VOLTA GRANDE;5402;52225.57421875;9667.8203125
MINAS GERAIS;MG;SUDESTE;SÃO FRANCISCO DE PAULA;6384;51690.03515625;8096.81005859
MINAS GERAIS;MG;SUDESTE;BONFIM;6902;43645.4921875;6323.60009766
MINAS GERAIS;MG;SUDESTE;SÃO JOÃO DO PACUÍ;4223;20219.13476562;4787.85986328
MINAS GERAIS;MG;SUDESTE;CRISTAIS;11269;109473.796875;9714.59960938
MINAS GERAIS;MG;SUDESTE;LARANJAL;6568;43400.2734375;6607.83984375
MINAS GERAIS;MG;SUDESTE;PIEDADE DE CARATINGA;6937;39503.0390625;5694.54003906
MINAS GERAIS;MG;SUDESTE;PARAGUAÇU;20429;208498.34375;10206.0
MINAS GERAIS;MG;SUDESTE;TAIOBEIRAS;31333;160162.15625;5111.60986328
MINAS GERAIS;MG;SUDESTE;MIRAVÂNIA;4998;19420.89257812;3885.72998047
MINAS GERAIS;MG;SUDESTE;JUATUBA;20978;770444.5625;36726.30859375
MINAS GERAIS;MG;SUDESTE;ITINGA;15252;58555.12109375;3839.17993164
MINAS GERAIS;MG;SUDESTE;PALMA;6212;41938.515625;6751.20996094
MINAS GERAIS;MG;SUDESTE;COIMBRA;7209;43221.16015625;5995.43994141
MINAS GERAIS;MG;SUDESTE;MARIANA;54689;1444840.125;26419.2109375
MINAS GERAIS;MG;SUDESTE;URUCÂNIA;10502;91329.15625;8696.36035156
MINAS GERAIS;MG;SUDESTE;PEDRA DO ANTA;3731;17767.02929688;4762.0
MINAS GERAIS;MG;SUDESTE;IJACI;6036;231447.125;38344.44921875
MINAS GERAIS;MG;SUDESTE;FREI LAGONEGRO;3493;16006.06542969;4582.33007812
MINAS GERAIS;MG;SUDESTE;SANTA CRUZ DE MINAS;7671;34635.61328125;4515.14013672
MINAS GERAIS;MG;SUDESTE;ESTRELA DALVA;2536;19506.14453125;7691.70019531
MINAS GERAIS;MG;SUDESTE;ITAOBIM;21618;142984.15625;6614.12011719
MINAS GERAIS;MG;SUDESTE;BUENÓPOLIS;9627;56813.33984375;5901.45996094
MINAS GERAIS;MG;SUDESTE;SERRA DO SALITRE;10778;177244.234375;16445.0
MINAS GERAIS;MG;SUDESTE;PEQUI;4504;41105.6484375;9126.48046875
MINAS GERAIS;MG;SUDESTE;PASSOS;107619;1185068.125;11011.70019531
MINAS GERAIS;MG;SUDESTE;SANTA MARGARIDA;14806;105679.0078125;7137.58007812
MINAS GERAIS;MG;SUDESTE;BOTELHOS;15289;117536.1875;7687.62988281
MINAS GERAIS;MG;SUDESTE;VARGINHA;121785;3046304.0;25013.7890625
MINAS GERAIS;MG;SUDESTE;SANTANA DOS MONTES;4134;19299.37695312;4668.45019531
MINAS GERAIS;MG;SUDESTE;CARMO DO CAJURU;20031;169706.671875;8472.20019531
MINAS GERAIS;MG;SUDESTE;VIRGINÓPOLIS;11273;62167.61328125;5514.74023438
MINAS GERAIS;MG;SUDESTE;CORONEL FABRICIANO;105037;724103.75;6893.79980469
MINAS GERAIS;MG;SUDESTE;ITAMBÉ DO MATO DENTRO;2479;11206.33203125;4520.50976562
MINAS GERAIS;MG;SUDESTE;RIO PARDO DE MINAS;29947;150917.34375;5039.47998047
MINAS GERAIS;MG;SUDESTE;RIO PARANAÍBA;10990;361441.1875;32888.19140625
MINAS GERAIS;MG;SUDESTE;PARACATU;83560;1226047.25;14672.66015625
MINAS GERAIS;MG;SUDESTE;SENADOR AMARAL;5201;49120.94140625;9444.51953125
MINAS GERAIS;MG;SUDESTE;SÃO JOÃO DEL REI;85503;822362.0;9617.9296875
MINAS GERAIS;MG;SUDESTE;PALMÓPOLIS;6810;27005.71679688;3965.60009766
MINAS GERAIS;MG;SUDESTE;CAMBUQUIRA;12936;97574.6875;7542.87988281
MINAS GERAIS;MG;SUDESTE;SANTANA DA VARGEM;7222;83066.21875;11501.83007812
MINAS GERAIS;MG;SUDESTE;UBERABA;296261;6489508.5;21904.69921875
MINAS GERAIS;MG;SUDESTE;SANTA FÉ DE MINAS;4129;24721.9375;5987.39013672
MINAS GERAIS;MG;SUDESTE;CÓRREGO FUNDO;5939;76349.15625;12855.55957031
MINAS GERAIS;MG;SUDESTE;REDUTO;6663;42805.29296875;6424.33007812
MINAS GERAIS;MG;SUDESTE;CARMO DO PARANAÍBA;32059;350128.65625;10921.37988281
MINAS GERAIS;MG;SUDESTE;ESPÍRITO SANTO DO DOURADO;4471;37765.73046875;8446.8203125
MINAS GERAIS;MG;SUDESTE;JEQUERI;13225;77701.3671875;5875.33984375
MINAS GERAIS;MG;SUDESTE;FLORESTAL;6199;45382.26953125;7320.89990234
MINAS GERAIS;MG;SUDESTE;CARBONITA;10783;62895.98828125;5832.87988281
MINAS GERAIS;MG;SUDESTE;OURO FINO;32639;342506.3125;10493.76953125
MINAS GERAIS;MG;SUDESTE;CURRAL DE DENTRO;7376;32442.68164062;4398.41015625
MINAS GERAIS;MG;SUDESTE;LAJINHA;17678;159347.21875;9013.87011719
MINAS GERAIS;MG;SUDESTE;MIRAÍ;13502;116036.1015625;8593.99023438
MINAS GERAIS;MG;SUDESTE;SIMÃO PEREIRA;2594;20950.86914062;8076.66015625
MINAS GERAIS;MG;SUDESTE;SANTA BÁRBARA DO TUGÚRIO;4574;28011.52929688;6124.08007812
MINAS GERAIS;MG;SUDESTE;PATROCÍNIO;86467;1291521.0;14936.58007812
MINAS GERAIS;MG;SUDESTE;DESTERRO DE ENTRE RIOS;7173;34978.38671875;4876.39990234
MINAS GERAIS;MG;SUDESTE;PIRAPORA;53708;897816.875;16716.63085938
MINAS GERAIS;MG;SUDESTE;PERDIGÃO;7961;60268.73046875;7570.5
MINAS GERAIS;MG;SUDESTE;DIVINO DAS LARANJEIRAS;5092;29345.26171875;5763.00976562
MINAS GERAIS;MG;SUDESTE;MONTE SIÃO;20135;178911.0;8885.5703125
MINAS GERAIS;MG;SUDESTE;RITÁPOLIS;5149;32851.6171875;6380.18994141
MINAS GERAIS;MG;SUDESTE;IPABA;15422;59279.8671875;3843.85009766
MINAS GERAIS;MG;SUDESTE;MONTE ALEGRE DE MINAS;19051;361592.75;18980.25
MINAS GERAIS;MG;SUDESTE;SÃO JOSÉ DO DIVINO;3881;23774.8359375;6125.95996094
MINAS GERAIS;MG;SUDESTE;DESCOBERTO;5126;33449.546875;6525.47021484
MINAS GERAIS;MG;SUDESTE;DIVINÉSIA;3409;19550.94335938;5735.10009766
MINAS GERAIS;MG;SUDESTE;CRISTÁLIA;5961;28999.57617188;4864.87988281
MINAS GERAIS;MG;SUDESTE;URUCUIA;12203;67718.234375;5549.31005859
MINAS GERAIS;MG;SUDESTE;NANUQUE;41329;362926.0;8781.38964844
MINAS GERAIS;MG;SUDESTE;NOVO ORIENTE DE MINAS;10763;40001.7890625;3716.60009766
MINAS GERAIS;MG;SUDESTE;IGARATINGA;9045;65943.7421875;7290.62988281
MINAS GERAIS;MG;SUDESTE;GUARDA-MOR;6778;214778.015625;31687.51953125
MINAS GERAIS;MG;SUDESTE;DIVINÓPOLIS;216099;2819794.25;13048.62011719
MINAS GERAIS;MG;SUDESTE;OLARIA;2479;15796.69824219;6372.20996094
MINAS GERAIS;MG;SUDESTE;SANTANA DO DESERTO;3977;20955.63671875;5269.20996094
MINAS GERAIS;MG;SUDESTE;BARROSO;20253;212967.875;10515.37011719
MINAS GERAIS;MG;SUDESTE;PIRANGA;17836;74883.703125;4198.45996094
MINAS GERAIS;MG;SUDESTE;CONCEIÇÃO DE IPANEMA;4549;25230.13671875;5546.29980469
MINAS GERAIS;MG;SUDESTE;ALAGOA;2926;23611.453125;8069.52978516
MINAS GERAIS;MG;SUDESTE;LIBERDADE;5397;38933.765625;7213.95996094
MINAS GERAIS;MG;SUDESTE;SANTANA DO RIACHO;4405;23585.89648438;5354.35009766
MINAS GERAIS;MG;SUDESTE;CAPINÓPOLIS;16043;217788.640625;13575.30957031
MINAS GERAIS;MG;SUDESTE;JANUÁRIA;67516;334938.75;4960.87988281
MINAS GERAIS;MG;SUDESTE;FELÍCIO DOS SANTOS;5865;24365.36523438;4154.37011719
MINAS GERAIS;MG;SUDESTE;CHALÉ;5598;29614.703125;5290.22998047
MINAS GERAIS;MG;SUDESTE;TRÊS MARIAS;28042;886700.8125;31620.4609375
MINAS GERAIS;MG;SUDESTE;FORTUNA DE MINAS;2541;23232.98828125;9143.25
MINAS GERAIS;MG;SUDESTE;GRUPIARA;1468;16615.0390625;11318.15039062
MINAS GERAIS;MG;SUDESTE;ARAPUÁ;2778;42282.94140625;15220.63964844
MINAS GERAIS;MG;SUDESTE;ITACAMBIRA;5303;27237.48242188;5136.24023438
MINAS GERAIS;MG;SUDESTE;MATUTINA;3789;38726.0078125;10220.63964844
MINAS GERAIS;MG;SUDESTE;FRANCISCO BADARÓ;10604;36256.87890625;3419.16992188
MINAS GERAIS;MG;SUDESTE;SÃO GOTARDO;32580;373019.53125;11449.33984375
MINAS GERAIS;MG;SUDESTE;MATOZINHOS;35233;518959.375;14729.36035156
MINAS GERAIS;MG;SUDESTE;NOVA ERA;18579;238511.484375;12837.69042969
MINAS GERAIS;MG;SUDESTE;SERRA DA SAUDADE;890;10433.84667969;11723.41992188
MINAS GERAIS;MG;SUDESTE;ELÓI MENDES;25532;248070.1875;9716.04980469
MINAS GERAIS;MG;SUDESTE;JENIPAPO DE MINAS;7242;29253.85351562;4039.4699707
MINAS GERAIS;MG;SUDESTE;ESTRELA DO SUL;7439;131656.03125;17698.08007812
MINAS GERAIS;MG;SUDESTE;FERVEDOURO;10754;55018.7890625;5116.12011719
MINAS GERAIS;MG;SUDESTE;LAMBARI;19244;154348.234375;8020.58984375
MINAS GERAIS;MG;SUDESTE;PONTO DOS VOLANTES;11458;41717.6640625;3640.91992188
MINAS GERAIS;MG;SUDESTE;CONCEIÇÃO DOS OUROS;10869;100532.8515625;9249.5
MINAS GERAIS;MG;SUDESTE;SÃO JOSÉ DA LAPA;19234;264196.1875;13735.88964844
MINAS GERAIS;MG;SUDESTE;GUIRICEMA;9116;56681.55078125;6217.81005859
MINAS GERAIS;MG;SUDESTE;SÃO JOÃO BATISTA DO GLÓRIA;7198;314871.53125;43744.30859375
MINAS GERAIS;MG;SUDESTE;AUGUSTO DE LIMA;4599;34932.56640625;7595.68994141
MINAS GERAIS;MG;SUDESTE;SÃO BRÁS DO SUAÇUÍ;3657;70678.1171875;19326.80078125
MINAS GERAIS;MG;SUDESTE;CORAÇÃO DE JESUS;27110;137973.40625;5089.39013672
MINAS GERAIS;MG;SUDESTE;FRANCISCO SÁ;25994;159273.59375;6127.31982422
MINAS GERAIS;MG;SUDESTE;JURAMENTO;4108;28704.66015625;6987.5
MINAS GERAIS;MG;SUDESTE;SANTA CRUZ DE SALINAS;5466;22361.55664062;4091.0300293
MINAS GERAIS;MG;SUDESTE;UMBURATIBA;2844;18525.68945312;6513.95996094
MINAS GERAIS;MG;SUDESTE;ABADIA DOS DOURADOS;6805;71222.171875;10466.15039062
MINAS GERAIS;MG;SUDESTE;ALMENARA;38531;211526.859375;5489.77978516
MINAS GERAIS;MG;SUDESTE;GUARACIABA;10820;44316.84375;4095.83007812
MINAS GERAIS;MG;SUDESTE;FERROS;11531;58730.26953125;5093.25
MINAS GERAIS;MG;SUDESTE;ORATÓRIOS;4538;27503.37695312;6060.68017578
MINAS GERAIS;MG;SUDESTE;JOAÍMA;15464;68067.1015625;4401.64990234
MINAS GERAIS;MG;SUDESTE;BETIM;441748;25183730.0;57009.26953125
MINAS GERAIS;MG;SUDESTE;GUIDOVAL;7523;51039.98046875;6784.52001953
MINAS GERAIS;MG;SUDESTE;NOVA MÓDICA;3952;25803.06835938;6529.12011719
MINAS GERAIS;MG;SUDESTE;IBIÁ;23069;564040.3125;24450.140625
MINAS GERAIS;MG;SUDESTE;CAPETINGA;7326;60727.01953125;8289.25
MINAS GERAIS;MG;SUDESTE;JAPONVAR;8536;31483.63085938;3688.34008789
MINAS GERAIS;MG;SUDESTE;PLANURA;11138;348062.0;31249.94921875
MINAS GERAIS;MG;SUDESTE;JAPARAÍBA;3866;37439.67578125;9684.33984375
MINAS GERAIS;MG;SUDESTE;BOM JESUS DA PENHA;3980;59391.4765625;14922.48046875
MINAS GERAIS;MG;SUDESTE;LAGOA DA PRATA;47007;658043.375;13998.83984375
MINAS GERAIS;MG;SUDESTE;PATIS;5572;27132.82226562;4869.49023438
MINAS GERAIS;MG;SUDESTE;BOTUMIRIM;6550;26801.24609375;4091.79003906
MINAS GERAIS;MG;SUDESTE;SÃO DOMINGOS DAS DORES;5418;34492.50390625;6366.27978516
MINAS GERAIS;MG;SUDESTE;CARLOS CHAGAS;21212;195723.25;9227.00976562
MINAS GERAIS;MG;SUDESTE;FREI INOCÊNCIO;9347;54560.2578125;5837.18994141
MINAS GERAIS;MG;SUDESTE;JOANÉSIA;5567;47648.38671875;8559.08007812
MINAS GERAIS;MG;SUDESTE;FORMIGA;67178;699269.4375;10409.20019531
MINAS GERAIS;MG;SUDESTE;SANTA BÁRBARA DO LESTE;7762;43049.03515625;5546.12988281
MINAS GERAIS;MG;SUDESTE;ALTO JEQUITIBÁ;8122;73914.4921875;9100.53027344
MINAS GERAIS;MG;SUDESTE;CAJURI;4106;31722.73828125;7725.95019531
MINAS GERAIS;MG;SUDESTE;POTÉ;15237;72084.265625;4730.87011719
MINAS GERAIS;MG;SUDESTE;JECEABA;6036;48413.43359375;8020.77978516
MINAS GERAIS;MG;SUDESTE;PASSA QUATRO;15907;139200.046875;8750.87011719
MINAS GERAIS;MG;SUDESTE;PAULA CÂNDIDO;9404;51212.125;5445.77978516
MINAS GERAIS;MG;SUDESTE;DIONÍSIO;10589;50279.2109375;4748.25
MINAS GERAIS;MG;SUDESTE;SANTA ROSA DA SERRA;3407;34233.875;10048.09960938
MINAS GERAIS;MG;SUDESTE;POUSO ALEGRE;127974;2563770.5;20033.52929688
MINAS GERAIS;MG;SUDESTE;SANTA VITÓRIA;15791;281404.15625;17820.5390625
MINAS GERAIS;MG;SUDESTE;CONTAGEM;625393;15410450.0;24641.23046875
MINAS GERAIS;MG;SUDESTE;AREADO;13864;105690.2734375;7623.35986328
MINAS GERAIS;MG;SUDESTE;BOCAINA DE MINAS;5216;25390.21679688;4867.75976562
MINAS GERAIS;MG;SUDESTE;MINDURI;3665;31218.28125;8517.95019531
MINAS GERAIS;MG;SUDESTE;FRONTEIRA;15706;706347.25;44973.078125
MINAS GERAIS;MG;SUDESTE;RIO PRETO;5631;37442.55859375;6649.35986328
MINAS GERAIS;MG;SUDESTE;CHIADOR;2974;22917.57617188;7705.97998047
MINAS GERAIS;MG;SUDESTE;VISCONDE DO RIO BRANCO;37228;498500.25;13390.46972656
MINAS GERAIS;MG;SUDESTE;MARLIÉRIA;3793;20432.83398438;5386.97998047
MINAS GERAIS;MG;SUDESTE;MATIAS BARBOSA;13872;503760.125;36314.890625
MINAS GERAIS;MG;SUDESTE;BRUMADINHO;34391;475015.625;13812.20996094
MINAS GERAIS;MG;SUDESTE;MUTUM;27123;178215.953125;6570.66015625
MINAS GERAIS;MG;SUDESTE;RIO MANSO;5266;37097.17578125;7044.66015625
MINAS GERAIS;MG;SUDESTE;LAGOA FORMOSA;17134;153542.96875;8961.29980469
MINAS GERAIS;MG;SUDESTE;MARTINHO CAMPOS;12662;142586.734375;11261.0
MINAS GERAIS;MG;SUDESTE;BURITIS;22465;429076.75;19099.7890625
MINAS GERAIS;MG;SUDESTE;PITANGUI;26038;199301.484375;7654.25
MINAS GERAIS;MG;SUDESTE;JACUÍ;7426;59960.48828125;8074.39990234
MINAS GERAIS;MG;SUDESTE;ITAJUBÁ;90225;1455166.375;16128.19042969
MINAS GERAIS;MG;SUDESTE;ITACARAMBI;18261;101189.3984375;5541.27978516
